country_or_region,country_code,date,variable,generation_twh,share_of_generation_pct,emissions_mtco2,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,region_demand_rank,oecd_demand_rank,eu_demand_rank,global_fuel_rank,latest_year,coal_deadline,clean_deadline
Argentina,ARG,2019-03-01,Solar,0.05,0.49,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-03-01,Wind,0.31,3.03,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-03-01,Wind and solar,0.36,3.52,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-04-01,Bioenergy,0.03,0.31,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-04-01,Clean,3.91,40.14,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-04-01,Coal,0.0,0.0,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-04-01,Fossil,5.83,59.86,3.46,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-04-01,Gas,5.73,58.83,3.39,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-04-01,Hydro,2.86,29.36,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-04-01,Nuclear,0.64,6.57,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-04-01,Other Fossil,0.1,1.03,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-04-01,Solar,0.05,0.51,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-04-01,Wind,0.33,3.39,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-04-01,Wind and solar,0.38,3.9,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-05-01,Bioenergy,0.04,0.38,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-05-01,Clean,4.38,41.91,0.09,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-05-01,Coal,0.08,0.77,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-05-01,Fossil,6.07,58.09,3.64,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-05-01,Gas,5.81,55.6,3.44,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-05-01,Hydro,3.13,29.95,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-05-01,Nuclear,0.84,8.04,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-05-01,Other Fossil,0.18,1.72,0.13,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-05-01,Solar,0.04,0.38,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-05-01,Wind,0.33,3.16,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-05-01,Wind and solar,0.37,3.54,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-06-01,Bioenergy,0.06,0.55,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-06-01,Clean,4.22,38.89,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-06-01,Coal,0.14,1.29,0.13,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-06-01,Fossil,6.63,61.11,3.99,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-06-01,Gas,6.32,58.25,3.74,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-06-01,Hydro,2.97,27.37,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-06-01,Nuclear,0.74,6.82,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-06-01,Other Fossil,0.17,1.57,0.12,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-06-01,Solar,0.04,0.37,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-06-01,Wind,0.41,3.78,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-06-01,Wind and solar,0.45,4.15,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-07-01,Bioenergy,0.06,0.49,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-07-01,Clean,4.45,36.13,0.09,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-07-01,Coal,0.3,2.44,0.28,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-07-01,Fossil,7.87,63.88,4.78,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-07-01,Gas,7.38,59.9,4.37,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-07-01,Hydro,3.18,25.81,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-07-01,Nuclear,0.74,6.01,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-07-01,Other Fossil,0.19,1.54,0.13,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-07-01,Solar,0.05,0.41,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-07-01,Wind,0.42,3.41,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-07-01,Wind and solar,0.47,3.82,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-08-01,Bioenergy,0.06,0.52,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-08-01,Clean,4.78,41.21,0.09,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-08-01,Coal,0.0,0.0,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-08-01,Fossil,6.82,58.79,4.05,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-08-01,Gas,6.69,57.67,3.96,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-08-01,Hydro,3.33,28.71,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-08-01,Nuclear,0.87,7.5,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-08-01,Other Fossil,0.13,1.12,0.09,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-08-01,Solar,0.07,0.6,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-08-01,Wind,0.45,3.88,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-08-01,Wind and solar,0.52,4.48,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-09-01,Bioenergy,0.06,0.56,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-09-01,Clean,4.58,43.12,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-09-01,Coal,0.17,1.6,0.16,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-09-01,Fossil,6.04,56.87,3.65,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-09-01,Gas,5.74,54.05,3.4,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-09-01,Hydro,3.03,28.53,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-09-01,Nuclear,0.87,8.19,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-09-01,Other Fossil,0.13,1.22,0.09,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-09-01,Solar,0.09,0.85,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-09-01,Wind,0.53,4.99,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-09-01,Wind and solar,0.62,5.84,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-10-01,Bioenergy,0.06,0.57,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-10-01,Clean,4.26,40.2,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-10-01,Coal,0.04,0.38,0.04,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-10-01,Fossil,6.34,59.81,3.79,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-10-01,Gas,6.11,57.64,3.62,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-10-01,Hydro,2.87,27.08,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-10-01,Nuclear,0.71,6.7,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-10-01,Other Fossil,0.19,1.79,0.13,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-10-01,Solar,0.1,0.94,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-10-01,Wind,0.52,4.91,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-10-01,Wind and solar,0.62,5.85,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-11-01,Bioenergy,0.05,0.47,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-11-01,Clean,4.49,42.16,0.09,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-11-01,Coal,0.02,0.19,0.02,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-11-01,Fossil,6.16,57.84,3.68,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-11-01,Gas,5.99,56.24,3.55,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-11-01,Hydro,3.0,28.17,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-11-01,Nuclear,0.76,7.14,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-11-01,Other Fossil,0.15,1.41,0.11,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-11-01,Solar,0.11,1.03,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-11-01,Wind,0.57,5.35,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-11-01,Wind and solar,0.68,6.38,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-12-01,Bioenergy,0.05,0.43,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2019-12-01,Clean,4.55,39.52,0.09,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-12-01,Coal,0.21,1.82,0.19,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2019-12-01,Fossil,6.96,60.46,4.2,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2019-12-01,Gas,6.59,57.25,3.9,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2019-12-01,Hydro,3.05,26.5,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-12-01,Nuclear,0.73,6.34,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2019-12-01,Other Fossil,0.16,1.39,0.11,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2019-12-01,Solar,0.12,1.04,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2019-12-01,Wind,0.6,5.21,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2019-12-01,Wind and solar,0.72,6.25,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-01-01,Bioenergy,0.04,0.32,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2020-01-01,Clean,4.77,38.37,0.11,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-01-01,Coal,0.06,0.48,0.06,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2020-01-01,Fossil,7.66,61.62,4.58,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-01-01,Gas,7.41,59.61,4.39,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2020-01-01,Hydro,3.15,25.34,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-01-01,Nuclear,0.79,6.36,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2020-01-01,Other Fossil,0.19,1.53,0.13,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-01-01,Solar,0.11,0.88,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2020-01-01,Wind,0.68,5.47,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2020-01-01,Wind and solar,0.79,6.35,0.02,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-02-01,Bioenergy,0.03,0.27,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2020-02-01,Clean,4.21,37.62,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-02-01,Coal,0.11,0.98,0.1,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2020-02-01,Fossil,6.98,62.38,4.19,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-02-01,Gas,6.69,59.79,3.96,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2020-02-01,Hydro,2.65,23.68,0.06,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-02-01,Nuclear,0.8,7.15,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2020-02-01,Other Fossil,0.18,1.61,0.13,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-02-01,Solar,0.08,0.71,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2020-02-01,Wind,0.65,5.81,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2020-02-01,Wind and solar,0.73,6.52,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-03-01,Bioenergy,0.04,0.34,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2020-03-01,Clean,4.04,34.52,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-03-01,Coal,0.18,1.54,0.17,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2020-03-01,Fossil,7.66,65.47,4.62,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-03-01,Gas,7.29,62.31,4.32,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2020-03-01,Hydro,2.31,19.74,0.06,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-03-01,Nuclear,0.93,7.95,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2020-03-01,Other Fossil,0.19,1.62,0.13,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-03-01,Solar,0.1,0.85,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2020-03-01,Wind,0.66,5.64,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2020-03-01,Wind and solar,0.76,6.49,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-04-01,Bioenergy,0.04,0.44,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2020-04-01,Clean,3.48,38.71,0.05,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-04-01,Coal,0.0,0.0,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2020-04-01,Fossil,5.51,61.29,3.27,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-04-01,Gas,5.46,60.73,3.23,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2020-04-01,Hydro,1.77,19.69,0.04,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-04-01,Nuclear,0.98,10.9,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2020-04-01,Other Fossil,0.05,0.56,0.04,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-04-01,Solar,0.08,0.89,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2020-04-01,Wind,0.61,6.79,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2020-04-01,Wind and solar,0.69,7.68,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-05-01,Bioenergy,0.05,0.5,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2020-05-01,Clean,4.03,40.03,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-05-01,Coal,0.02,0.2,0.02,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2020-05-01,Fossil,6.04,59.99,3.6,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-05-01,Gas,5.97,59.29,3.54,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2020-05-01,Hydro,2.17,21.55,0.05,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-05-01,Nuclear,1.01,10.03,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2020-05-01,Other Fossil,0.05,0.5,0.04,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-05-01,Solar,0.07,0.7,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2020-05-01,Wind,0.73,7.25,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2020-05-01,Wind and solar,0.8,7.95,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-06-01,Bioenergy,0.07,0.63,0.02,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2020-06-01,Clean,4.54,40.82,0.1,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-06-01,Coal,0.09,0.81,0.08,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,59.0,2024,2040,2040
Argentina,ARG,2020-06-01,Fossil,6.58,59.17,3.95,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-06-01,Gas,6.34,57.01,3.76,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,19.0,2024,2040,2040
Argentina,ARG,2020-06-01,Hydro,2.75,24.73,0.07,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-06-01,Nuclear,0.93,8.36,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,27.0,2024,2040,2040
Argentina,ARG,2020-06-01,Other Fossil,0.15,1.35,0.11,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,22.0,2024,2040,2040
Argentina,ARG,2020-06-01,Solar,0.06,0.54,0.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,37.0,2024,2040,2040
Argentina,ARG,2020-06-01,Wind,0.73,6.56,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,20.0,2024,2040,2040
Argentina,ARG,2020-06-01,Wind and solar,0.79,7.1,0.01,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
Argentina,ARG,2020-07-01,Bioenergy,0.07,0.57,0.02,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,30.0,2024,2040,2040
Argentina,ARG,2020-07-01,Clean,5.25,42.96,0.12,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,3.0,,,,2024,2040,2040
