country_or_region,country_code,date,demand_twh,emissions_intensity_gco2_per_kwh,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,world_demand_rank,region_demand_rank,oecd_demand_rank,eu_demand_rank,latest_year,coal_deadline,clean_deadline
ASEAN,,2020-09-01,92.17,560.812,,,,,,,,,,,2024,2040,2040
ASEAN,,2020-10-01,90.43,550.702,,,,,,,,,,,2024,2040,2040
ASEAN,,2020-11-01,92.98,591.848,,,,,,,,,,,2024,2040,2040
ASEAN,,2020-12-01,94.78,585.672,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-01-01,88.5,600.791,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-02-01,85.9,598.021,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-03-01,97.67,604.28,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-04-01,94.18,606.498,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-05-01,98.39,590.71,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-06-01,99.54,584.388,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-07-01,100.04,567.573,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-08-01,98.79,552.789,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-09-01,92.56,549.157,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-10-01,95.88,554.756,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-11-01,93.07,565.703,,,,,,,,,,,2024,2040,2040
ASEAN,,2021-12-01,96.77,584.065,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-01-01,96.35,586.508,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-02-01,91.76,577.158,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-03-01,102.24,588.126,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-04-01,98.3,575.178,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-05-01,101.37,551.051,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-06-01,105.23,531.312,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-07-01,108.46,542.228,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-08-01,108.11,547.59,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-09-01,99.74,550.732,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-10-01,96.52,542.789,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-11-01,102.71,553.792,,,,,,,,,,,2024,2040,2040
ASEAN,,2022-12-01,101.76,556.997,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-01-01,93.43,573.692,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-02-01,93.66,582.533,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-03-01,102.39,592.734,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-04-01,102.08,592.672,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-05-01,108.44,600.516,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-06-01,108.26,596.25,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-07-01,113.82,584.607,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-08-01,114.84,530.39,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-09-01,105.79,545.893,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-10-01,105.11,560.27,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-11-01,101.95,572.928,,,,,,,,,,,2024,2040,2040
ASEAN,,2023-12-01,108.64,572.993,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-01-01,106.48,595.041,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-02-01,104.41,617.182,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-03-01,107.35,608.384,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-04-01,111.57,610.827,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-05-01,116.34,602.458,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-06-01,114.53,559.679,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-07-01,118.37,540.846,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-08-01,119.09,542.951,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-09-01,112.34,544.597,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-10-01,108.69,556.445,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-11-01,110.62,559.031,,,,,,,,,,,2024,2040,2040
ASEAN,,2024-12-01,111.36,558.279,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-01-01,104.41,594.579,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-02-01,102.37,597.05,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-03-01,112.88,605.51,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-04-01,110.9,601.623,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-05-01,115.45,588.133,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-06-01,115.95,557.482,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-07-01,121.48,541.406,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-08-01,124.36,549.051,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-09-01,112.83,538.243,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-10-01,113.18,539.848,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-11-01,109.59,544.028,,,,,,,,,,,2024,2040,2040
ASEAN,,2025-12-01,115.16,555.228,,,,,,,,,,,2024,2040,2040
ASEAN,,2026-01-01,109.96,0.0,,,,,,,,,,,2024,2040,2040
Asia,,2019-01-01,971.4,680.142,,,,,,,,,,,2024,2040,2040
Asia,,2019-02-01,934.02,680.103,,,,,,,,,,,2024,2040,2040
Asia,,2019-03-01,985.51,654.585,,,,,,,,,,,2024,2040,2040
Asia,,2019-04-01,954.32,640.498,,,,,,,,,,,2024,2040,2040
Asia,,2019-05-01,989.73,619.573,,,,,,,,,,,2024,2040,2040
Asia,,2019-06-01,1010.72,625.178,,,,,,,,,,,2024,2040,2040
Asia,,2019-07-01,1109.84,624.586,,,,,,,,,,,2024,2040,2040
Asia,,2019-08-01,1122.15,627.786,,,,,,,,,,,2024,2040,2040
Asia,,2019-09-01,1010.9,626.402,,,,,,,,,,,2024,2040,2040
Asia,,2019-10-01,974.7,630.143,,,,,,,,,,,2024,2040,2040
Asia,,2019-11-01,988.6,655.685,,,,,,,,,,,2024,2040,2040
Asia,,2019-12-01,1078.54,683.721,,,,,,,,,,,2024,2040,2040
Asia,,2020-01-01,930.3,672.826,,,,,,,,,,,2024,2040,2040
Asia,,2020-02-01,914.76,669.017,,,,,,,,,,,2024,2040,2040
Asia,,2020-03-01,955.84,632.386,,,,,,,,,,,2024,2040,2040
Asia,,2020-04-01,917.37,630.215,,,,,,,,,,,2024,2040,2040
Asia,,2020-05-01,983.94,625.455,,,,,,,,,,,2024,2040,2040
Asia,,2020-06-01,1042.33,610.699,,,,,,,,,,,2024,2040,2040
Asia,,2020-07-01,1123.88,606.39,,,,,,,,,,,2024,2040,2040
Asia,,2020-08-01,1183.27,618.439,,,,,,,,,,,2024,2040,2040
Asia,,2020-09-01,1062.41,604.569,,,,,,,,,,,2024,2040,2040
Asia,,2020-10-01,1024.35,599.668,,,,,,,,,,,2024,2040,2040
Asia,,2020-11-01,1043.86,649.848,,,,,,,,,,,2024,2040,2040
Asia,,2020-12-01,1168.51,677.812,,,,,,,,,,,2024,2040,2040
Asia,,2021-01-01,1067.73,662.152,,,,,,,,,,,2024,2040,2040
Asia,,2021-02-01,1029.14,660.561,,,,,,,,,,,2024,2040,2040
Asia,,2021-03-01,1107.98,655.806,,,,,,,,,,,2024,2040,2040
Asia,,2021-04-01,1055.17,637.3,,,,,,,,,,,2024,2040,2040
Asia,,2021-05-01,1084.17,608.991,,,,,,,,,,,2024,2040,2040
Asia,,2021-06-01,1132.4,611.877,,,,,,,,,,,2024,2040,2040
Asia,,2021-07-01,1242.07,607.84,,,,,,,,,,,2024,2040,2040
Asia,,2021-08-01,1221.84,613.378,,,,,,,,,,,2024,2040,2040
Asia,,2021-09-01,1112.41,595.446,,,,,,,,,,,2024,2040,2040
Asia,,2021-10-01,1079.96,597.93,,,,,,,,,,,2024,2040,2040
Asia,,2021-11-01,1071.25,626.436,,,,,,,,,,,2024,2040,2040
Asia,,2021-12-01,1175.76,653.909,,,,,,,,,,,2024,2040,2040
Asia,,2022-01-01,1119.02,654.868,,,,,,,,,,,2024,2040,2040
Asia,,2022-02-01,1089.64,655.437,,,,,,,,,,,2024,2040,2040
Asia,,2022-03-01,1141.66,623.189,,,,,,,,,,,2024,2040,2040
Asia,,2022-04-01,1069.23,592.847,,,,,,,,,,,2024,2040,2040
Asia,,2022-05-01,1112.3,568.003,,,,,,,,,,,2024,2040,2040
Asia,,2022-06-01,1191.33,576.28,,,,,,,,,,,2024,2040,2040
Asia,,2022-07-01,1309.02,602.313,,,,,,,,,,,2024,2040,2040
Asia,,2022-08-01,1327.5,621.74,,,,,,,,,,,2024,2040,2040
Asia,,2022-09-01,1148.26,609.043,,,,,,,,,,,2024,2040,2040
Asia,,2022-10-01,1097.76,592.233,,,,,,,,,,,2024,2040,2040
Asia,,2022-11-01,1102.44,625.277,,,,,,,,,,,2024,2040,2040
Asia,,2022-12-01,1232.02,640.111,,,,,,,,,,,2024,2040,2040
Asia,,2023-01-01,1146.27,632.739,,,,,,,,,,,2024,2040,2040
Asia,,2023-02-01,1116.25,634.06,,,,,,,,,,,2024,2040,2040
Asia,,2023-03-01,1180.6,627.427,,,,,,,,,,,2024,2040,2040
Asia,,2023-04-01,1115.07,605.101,,,,,,,,,,,2024,2040,2040
Asia,,2023-05-01,1170.95,599.248,,,,,,,,,,,2024,2040,2040
Asia,,2023-06-01,1234.34,611.096,,,,,,,,,,,2024,2040,2040
Asia,,2023-07-01,1374.29,610.81,,,,,,,,,,,2024,2040,2040
Asia,,2023-08-01,1393.27,598.692,,,,,,,,,,,2024,2040,2040
Asia,,2023-09-01,1249.41,587.661,,,,,,,,,,,2024,2040,2040
Asia,,2023-10-01,1188.47,588.648,,,,,,,,,,,2024,2040,2040
Asia,,2023-11-01,1193.97,609.044,,,,,,,,,,,2024,2040,2040
Asia,,2023-12-01,1316.08,637.758,,,,,,,,,,,2024,2040,2040
Asia,,2024-01-01,1242.06,633.907,,,,,,,,,,,2024,2040,2040
Asia,,2024-02-01,1210.44,634.224,,,,,,,,,,,2024,2040,2040
Asia,,2024-03-01,1251.62,608.419,,,,,,,,,,,2024,2040,2040
Asia,,2024-04-01,1186.54,587.38,,,,,,,,,,,2024,2040,2040
Asia,,2024-05-01,1249.37,561.131,,,,,,,,,,,2024,2040,2040
Asia,,2024-06-01,1299.69,557.964,,,,,,,,,,,2024,2040,2040
Asia,,2024-07-01,1451.77,565.007,,,,,,,,,,,2024,2040,2040
Asia,,2024-08-01,1474.46,579.995,,,,,,,,,,,2024,2040,2040
Asia,,2024-09-01,1329.53,580.897,,,,,,,,,,,2024,2040,2040
Asia,,2024-10-01,1234.17,573.835,,,,,,,,,,,2024,2040,2040
Asia,,2024-11-01,1223.53,598.465,,,,,,,,,,,2024,2040,2040
Asia,,2024-12-01,1353.9,609.402,,,,,,,,,,,2024,2040,2040
Asia,,2025-01-01,1255.18,598.233,,,,,,,,,,,2024,2040,2040
Asia,,2025-02-01,1232.94,598.585,,,,,,,,,,,2024,2040,2040
Asia,,2025-03-01,1310.31,577.642,,,,,,,,,,,2024,2040,2040
Asia,,2025-04-01,1232.68,554.012,,,,,,,,,,,2024,2040,2040
Asia,,2025-05-01,1279.95,542.435,,,,,,,,,,,2024,2040,2040
Asia,,2025-06-01,1357.69,535.682,,,,,,,,,,,2024,2040,2040
Asia,,2025-07-01,1539.2,551.28,,,,,,,,,,,2024,2040,2040
Asia,,2025-08-01,1539.71,567.542,,,,,,,,,,,2024,2040,2040
Asia,,2025-09-01,1381.27,543.992,,,,,,,,,,,2024,2040,2040
Asia,,2025-10-01,1311.97,558.046,,,,,,,,,,,2024,2040,2040
Asia,,2025-11-01,1274.61,556.719,,,,,,,,,,,2024,2040,2040
Asia,,2025-12-01,1394.49,588.237,,,,,,,,,,,2024,2040,2040
Asia,,2026-01-01,1329.95,0.0,,,,,,,,,,,2024,2040,2040
Asia,,2026-02-01,1283.6,0.0,,,,,,,,,,,2024,2040,2040
Asia,,2026-03-01,1341.53,0.0,,,,,,,,,,,2024,2040,2040
Australia,AUS,2000-02-01,14.13,888.889,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-03-01,14.65,896.928,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-04-01,13.28,907.38,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-05-01,14.65,905.119,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-06-01,15.11,896.757,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-07-01,15.45,895.146,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-08-01,15.24,893.701,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-09-01,13.75,895.273,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-10-01,13.98,899.857,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-11-01,13.79,913.706,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2000-12-01,14.28,915.266,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-01-01,14.99,903.269,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-02-01,13.95,903.943,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-03-01,14.66,905.184,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-04-01,13.57,912.307,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-05-01,14.93,894.843,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-06-01,14.87,899.798,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-07-01,15.63,907.869,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-08-01,15.46,910.091,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-09-01,13.97,905.512,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-10-01,14.38,897.775,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-11-01,13.99,908.506,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2001-12-01,14.26,904.628,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-01-01,14.77,907.244,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-02-01,13.73,903.132,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-03-01,14.71,914.344,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-04-01,13.98,921.316,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-05-01,15.17,909.69,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-06-01,15.35,908.143,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-07-01,16.31,901.901,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-08-01,15.7,909.554,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-09-01,14.4,902.778,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-10-01,14.74,900.95,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-11-01,14.6,911.644,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2002-12-01,14.94,908.3,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-01-01,15.4,894.156,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-02-01,14.17,896.26,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-03-01,14.96,900.401,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-04-01,14.18,909.732,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-05-01,15.34,904.172,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-06-01,15.39,901.884,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-07-01,16.44,897.202,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-08-01,16.05,892.835,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-09-01,14.88,895.833,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-10-01,15.11,897.419,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-11-01,14.59,901.988,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2003-12-01,15.4,905.844,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-01-01,15.64,919.437,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-02-01,15.52,907.861,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-03-01,15.71,916.614,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-04-01,14.65,913.311,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-05-01,15.86,911.728,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-06-01,16.07,914.126,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-07-01,16.86,914.591,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-08-01,16.36,913.203,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-09-01,15.12,894.18,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-10-01,15.26,894.495,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-11-01,15.24,904.856,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2004-12-01,15.58,914.634,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-01-01,15.96,902.256,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-02-01,14.86,899.731,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-03-01,15.8,906.962,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-04-01,15.06,895.086,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-05-01,16.45,876.596,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-06-01,17.12,864.486,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-07-01,17.75,860.845,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-08-01,17.63,860.465,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-09-01,16.08,853.234,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-10-01,16.11,856.611,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-11-01,16.0,862.5,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2005-12-01,17.05,862.17,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-01-01,17.57,862.834,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-02-01,15.96,862.782,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-03-01,17.14,870.478,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-04-01,15.81,865.275,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-05-01,17.51,856.653,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-06-01,18.09,854.616,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-07-01,18.37,855.199,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-08-01,17.94,865.663,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-09-01,16.44,869.83,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-10-01,16.7,876.048,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-11-01,16.63,877.33,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2006-12-01,16.82,888.823,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-01-01,17.79,874.087,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-02-01,16.56,870.773,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-03-01,17.78,872.328,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-04-01,15.98,862.328,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-05-01,17.12,862.734,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-06-01,18.19,843.321,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-07-01,19.1,872.251,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-08-01,17.96,876.949,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-09-01,16.49,869.618,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-10-01,17.0,867.647,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-11-01,16.81,880.428,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2007-12-01,17.12,879.673,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-01-01,17.84,878.924,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-02-01,16.46,882.746,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-03-01,17.47,875.787,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-04-01,16.51,872.199,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-05-01,17.76,864.865,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-06-01,17.54,865.45,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-07-01,19.07,863.66,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-08-01,18.9,871.429,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-09-01,16.88,865.521,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-10-01,17.04,868.545,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-11-01,16.63,882.742,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2008-12-01,17.05,886.217,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2009-01-01,18.01,867.851,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
Australia,AUS,2009-02-01,16.96,869.693,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,11.0,,2024,2030,2035
